,date,PT_8313A.AV_0#,PT_8313B.AV_0#,PT_8313C.AV_0#,PT_8313D.AV_0#,PT_8313E.AV_0#,PT_8313F.AV_0#,PTCA_8322A.AV_0#,PTCA_8324.AV_0#,TE_8319A.AV_0#,TE_8319B.AV_0#,TE_8313B.AV_0#,TE_8303.AV_0#,TE_8304.AV_0#,TV_8329ZC.AV_0#,FT_8301.AV_0#,FT_8302.AV_0#,FT_8306A.AV_0#,AIR_8301A.AV_0#,FT_8306B.AV_0#,AIR_8301B.AV_0#,YFJ3_AI.AV_0#,YFJ3_ZD1.AV_0#,YFJ3_ZD2.AV_0#,SXLTCYZ.AV_0#,SXLTCYY.AV_0#,ZCLCCY.AV_0#,YCLCCY.AV_0#,YJJWSLL.AV_0#,ZZQBCHLL.AV_0#,TE_8332A.AV_0#
2171,2022/03/27 17:29:49,-44.43,-97.3,-61.46,-20.17,-61.97,-54.67,9.84,9.53,351.19,384.71,770.76,205.52,221.39,11.63,50422.52,20666.63,715.08,2.4,603.41,2.57,23.22,6.2,5.18,-40.03,-516.3,11012.41,10790.81,2.37,58.07,540.68
2172,2022/03/27 17:29:54,-48.2,-93.86,-67.42,-18.91,-69.69,-62.22,9.84,9.53,351.26,384.75,770.62,205.45,221.32,11.63,50203.48,22141.39,711.98,2.43,602.46,2.57,23.25,5.92,5.96,-32.14,-528.3,11116.73,10765.99,2.36,57.89,540.68
2173,2022/03/27 17:29:59,-47.62,-96.88,-67.67,-24.12,-69.02,-61.88,9.85,9.53,351.26,384.75,770.49,205.49,221.32,11.63,49287.65,19108.78,701.41,2.46,611.77,2.57,23.19,6.11,7.21,-32.14,-528.3,11116.73,10765.99,2.36,57.89,540.68
2174,2022/03/27 17:30:04,-47.7,-94.53,-70.19,-37.38,-69.52,-62.39,9.85,9.54,351.2,384.75,770.33,205.42,221.42,11.63,48713.61,18995.48,710.22,2.48,607.44,2.59,23.22,5.67,7.47,-30.12,-529.64,11147.88,10862.71,2.37,57.93,540.71
2175,2022/03/27 17:30:09,-46.44,-97.38,-69.44,-32.51,-71.62,-64.74,9.85,9.54,351.26,384.71,770.23,205.39,221.35,11.63,49774.84,19966.07,716.91,2.51,597.42,2.64,23.21,6.1,5.31,-30.12,-529.64,11147.88,10862.71,2.37,57.93,540.71
2176,2022/03/27 17:30:14,-56.51,-99.48,-60.54,-27.47,-57.69,-53.91,9.85,9.54,351.26,384.72,770.16,205.45,221.32,11.63,48700.39,20086.92,723.46,2.51,600.67,2.67,23.21,6.6,7.62,-34.99,-524.86,11049.53,10856.71,2.36,57.83,540.71
2177,2022/03/27 17:30:19,-44.26,-91.59,-51.56,-14.3,-48.54,-51.98,9.85,9.55,351.3,384.72,770.26,205.45,221.32,11.63,48655.07,20549.55,711.75,2.53,605.56,2.69,23.22,5.84,7.45,-34.99,-524.86,11049.53,10856.71,2.36,57.83,540.71
2178,2022/03/27 17:30:24,-38.97,-83.37,-49.71,-14.13,-57.02,-52.74,9.85,9.55,351.29,384.75,770.49,205.42,221.45,11.63,49315.98,21724.08,720.31,2.53,602.01,2.69,23.16,5.91,7.24,-23.07,-527.54,11040.13,10734.3,2.37,57.72,540.77
2179,2022/03/27 17:30:29,-44.93,-85.47,-51.14,-12.12,-60.12,-53.41,9.85,9.55,351.26,384.75,770.56,205.45,221.39,11.63,49742.73,20277.64,711.88,2.53,610.87,2.67,23.27,5.44,9.22,-23.07,-527.54,11040.13,10734.3,2.37,57.72,540.78
2180,2022/03/27 17:30:34,-31.59,-81.94,-55.17,-14.38,-54.33,-50.39,9.86,9.55,351.49,384.72,770.46,205.45,221.35,11.63,50120.39,20086.92,715.2,2.51,603.24,2.64,23.15,6.23,6.33,-35.41,-553.81,11134.92,10716.2,2.36,58.08,540.84
2181,2022/03/27 17:30:39,-38.55,-90.5,-60.88,-23.78,-66.58,-57.52,9.86,9.55,351.36,384.75,770.23,205.42,221.35,11.63,48908.1,19088.01,723.94,2.48,597.35,2.62,23.2,5.6,5.08,-35.41,-553.81,11134.92,10716.2,2.36,58.08,540.84
2182,2022/03/27 17:30:44,-37.46,-92.43,-60.37,-26.3,-66.08,-63.73,9.86,9.55,351.36,384.81,770.09,205.45,221.32,11.63,48792.92,19407.13,710.19,2.46,605.78,2.57,23.21,5.7,5.61,-23.91,-588.72,11149.02,10823.68,2.35,58.49,540.91
2183,2022/03/27 17:30:49,-47.7,-99.23,-64.57,-28.06,-70.7,-56.01,9.87,9.55,351.3,384.75,769.93,205.45,221.35,11.63,48690.95,19310.83,731.29,2.43,595.58,2.54,23.15,5.88,5.82,-23.91,-588.72,11149.02,10823.68,2.35,58.49,540.91
2184,2022/03/27 17:30:54,-60.62,-110.73,-78.67,-45.1,-82.78,-75.9,9.87,9.55,351.3,384.81,769.93,205.45,221.39,11.63,47591.95,19061.57,715.68,2.4,601.0,2.57,23.25,5.37,4.38,-27.94,-600.05,10748.55,10397.24,2.35,58.43,540.91
2185,2022/03/27 17:30:59,-75.39,-120.63,-92.35,-55.17,-101.16,-89.58,9.87,9.55,351.37,384.82,769.86,205.45,221.39,11.63,47552.3,17297.89,715.23,2.38,602.43,2.59,23.15,5.79,4.77,-27.94,-600.05,10748.55,10397.24,2.35,58.43,540.91
2186,2022/03/27 17:31:04,-88.91,-137.42,-100.32,-76.23,-118.87,-107.29,9.87,9.55,351.37,384.75,769.86,205.45,221.39,11.63,48292.51,17858.72,709.74,2.38,604.4,2.59,23.09,5.53,5.86,-60.84,-628.76,10897.64,10422.92,2.35,58.8,540.97
2187,2022/03/27 17:31:09,-108.55,-159.15,-121.72,-108.55,-145.81,-132.55,9.87,9.55,351.5,384.75,769.86,205.42,221.39,11.63,48825.02,17431.96,719.13,2.4,602.26,2.62,23.13,5.44,7.46,-60.84,-628.76,10897.64,10422.92,2.35,58.8,540.97
2188,2022/03/27 17:31:14,-133.89,-188.27,-151.26,-141.36,-183.24,-159.74,9.87,9.55,351.43,384.82,769.86,205.45,221.42,11.62,47833.66,16829.6,714.75,2.46,606.56,2.64,23.05,5.79,4.66,-91.05,-670.38,10975.96,10602.25,2.35,58.58,540.97
2189,2022/03/27 17:31:19,-144.97,-218.91,-175.85,-169.64,-214.04,-185.08,9.87,9.55,351.43,384.75,769.93,205.45,221.42,11.62,48366.16,17144.94,705.36,2.48,613.86,2.67,23.08,5.89,6.8,-91.05,-670.38,10975.96,10602.25,2.35,58.58,540.98
2190,2022/03/27 17:31:24,-152.86,-236.28,-195.66,-189.78,-223.86,-206.48,9.86,9.55,351.43,384.82,769.93,205.42,221.45,11.62,48324.61,17696.33,712.31,2.46,608.78,2.69,23.01,5.54,3.98,-132.26,-707.31,10764.45,10463.65,2.35,58.59,540.97
2191,2022/03/27 17:31:29,-180.97,-244.42,-212.78,-180.64,-241.82,-217.14,9.86,9.55,351.37,384.75,769.97,205.42,221.45,11.63,48575.76,17239.36,713.87,2.43,604.98,2.69,23.03,6.1,9.27,-132.26,-707.31,10764.45,10463.65,2.35,58.59,540.98
2192,2022/03/27 17:31:34,-201.2,-247.61,-225.45,-182.48,-251.3,-226.29,9.86,9.55,351.37,384.75,769.96,205.39,221.45,11.63,48702.28,16907.02,718.45,2.4,598.78,2.69,23.07,5.4,4.47,-166.08,-687.67,10788.02,10430.6,2.35,58.52,540.97
2193,2022/03/27 17:31:39,-198.51,-249.96,-224.03,-190.2,-258.01,-235.44,9.86,9.55,351.37,384.75,769.93,205.42,221.45,11.63,47971.5,17288.45,720.11,2.35,597.42,2.64,23.05,6.47,7.19,-166.08,-687.67,10788.02,10430.6,2.35,58.52,540.97
2194,2022/03/27 17:31:44,-203.3,-267.92,-226.21,-187.85,-260.95,-238.21,9.86,9.55,351.36,384.75,769.93,205.42,221.45,11.63,47673.15,16474.59,713.24,2.33,609.08,2.64,22.96,6.46,6.35,-184.46,-667.19,10943.21,10520.84,2.35,58.26,540.97
2195,2022/03/27 17:31:49,-216.47,-273.04,-235.61,-212.78,-264.48,-251.47,9.87,9.55,351.36,384.75,769.79,205.42,221.45,11.63,48813.69,17086.4,717.02,2.28,601.6,2.64,23.06,6.15,3.98,-184.46,-667.19,10943.21,10520.84,2.35,58.26,540.97
2196,2022/03/27 17:31:54,-209.42,-269.93,-238.29,-211.69,-261.54,-249.87,9.87,9.56,351.43,384.75,769.63,205.39,221.45,11.63,48320.84,18481.86,721.09,2.28,602.43,2.62,23.07,5.7,5.53,-199.4,-659.39,10834.89,10613.18,2.35,58.21,540.91
2197,2022/03/27 17:31:59,-216.98,-275.97,-244.42,-208.83,-256.84,-246.1,9.87,9.56,351.3,384.72,769.43,205.39,221.49,11.63,48286.85,18344.01,713.64,2.3,609.08,2.59,23.11,5.37,6.07,-199.4,-659.39,10834.89,10613.18,2.35,58.21,540.97
2198,2022/03/27 17:32:04,-223.86,-276.23,-243.16,-215.8,-254.32,-243.5,9.87,9.56,351.37,384.72,769.33,205.42,221.49,11.63,47236.95,18134.41,720.89,2.28,597.5,2.57,22.96,5.94,4.44,-206.53,-635.97,10714.9,10534.02,2.34,58.1,540.91
2199,2022/03/27 17:32:09,-227.89,-283.86,-242.66,-213.37,-260.28,-250.63,9.87,9.57,351.3,384.72,769.2,205.42,221.49,11.63,49004.4,18368.56,712.74,2.28,609.0,2.57,22.93,5.57,6.46,-206.53,-635.97,10714.9,10534.02,2.34,58.1,540.97
2200,2022/03/27 17:32:14,-226.46,-286.3,-248.95,-219.75,-269.6,-260.95,9.87,9.56,351.3,384.72,769.03,205.42,221.49,11.63,48800.47,19120.11,714.77,2.28,607.75,2.59,23.05,6.08,6.21,-212.15,-627.5,10864.09,10503.57,2.36,57.92,540.97
2201,2022/03/27 17:32:19,-235.52,-282.94,-245.76,-213.95,-261.88,-256.34,9.87,9.56,351.3,384.72,768.8,205.45,221.52,11.63,49132.81,18449.76,708.2,2.28,610.24,2.59,23.02,5.95,4.73,-212.15,-627.5,10864.09,10503.57,2.36,57.92,540.97
2202,2022/03/27 17:32:24,-242.66,-294.69,-248.87,-222.68,-273.79,-265.74,9.87,9.56,351.36,384.65,768.56,205.39,221.52,11.63,47225.62,18523.4,705.58,2.28,613.99,2.57,22.58,5.6,6.55,-226.0,-625.15,10861.13,10651.05,2.35,58.31,540.91
2203,2022/03/27 17:32:29,-234.26,-285.63,-237.03,-195.49,-258.69,-250.21,9.87,9.55,351.27,384.65,768.03,205.39,221.52,11.63,48301.95,17898.38,713.49,2.28,605.86,2.52,22.22,5.49,4.56,-226.0,-625.15,10861.13,10651.05,2.35,58.31,540.91
2204,2022/03/27 17:32:34,-223.19,-273.29,-225.62,-179.55,-241.82,-231.41,9.87,9.55,351.37,384.59,767.67,205.42,221.55,11.63,49257.44,16925.9,713.62,2.28,603.62,2.49,23.02,6.22,6.43,-218.7,-621.62,10759.52,10597.65,2.34,59.2,540.91
2205,2022/03/27 17:32:39,-204.3,-251.97,-212.28,-170.82,-227.55,-222.18,9.87,9.55,351.3,384.59,767.2,205.39,221.52,11.62,48292.51,17029.76,710.29,2.25,605.96,2.44,22.71,5.17,6.64,-218.7,-621.62,10759.52,10597.65,2.34,59.2,540.84
2206,2022/03/27 17:32:44,-207.74,-242.49,-209.17,-177.61,-223.52,-219.07,9.87,9.55,351.36,384.65,766.83,205.42,221.59,11.63,47960.17,18036.22,710.95,2.22,614.01,2.44,22.8,5.1,5.99,-188.82,-604.59,10794.77,10496.42,2.37,58.95,540.84
2207,2022/03/27 17:32:49,-192.72,-238.71,-202.88,-169.31,-223.52,-212.44,9.86,9.55,351.36,384.59,766.6,205.39,221.55,11.63,47646.72,16735.18,701.71,2.25,609.23,2.44,22.79,5.58,11.19,-188.82,-604.59,10794.77,10496.42,2.37,58.95,540.84
2208,2022/03/27 17:32:54,-194.48,-235.52,-193.9,-161.75,-211.6,-205.23,9.86,9.54,351.3,384.52,766.5,205.39,221.52,11.63,47831.77,17911.59,704.85,2.22,613.86,2.41,22.77,5.48,4.83,-174.39,-594.51,10870.07,10606.87,2.35,58.88,540.84
2209,2022/03/27 17:32:59,-194.82,-237.96,-190.2,-165.45,-213.03,-206.82,9.86,9.54,351.26,384.52,766.43,205.39,221.59,11.63,48617.3,16334.86,711.45,2.22,603.26,2.41,22.74,5.1,5.85,-174.39,-594.51,10870.07,10606.87,2.35,58.88,540.77
2210,2022/03/27 17:33:04,-202.54,-240.31,-192.3,-146.56,-209.25,-202.37,9.86,9.54,351.3,384.49,766.37,205.39,221.55,11.63,47420.12,18325.13,721.6,2.2,595.56,2.44,22.75,5.46,5.61,-180.01,-595.1,10765.75,10614.33,2.34,58.43,540.78
2211,2022/03/27 17:33:09,-202.54,-233.76,-194.57,-143.54,-201.53,-194.65,9.86,9.54,351.26,384.49,766.43,205.35,221.55,11.63,48734.38,17977.68,723.31,2.2,597.45,2.44,22.77,5.14,5.52,-180.01,-595.1,10765.75,10614.33,2.34,58.43,540.71
2212,2022/03/27 17:33:14,-195.74,-238.8,-199.77,-155.96,-204.39,-203.3,9.86,9.55,351.2,384.42,766.53,205.39,221.62,11.63,47650.5,18387.45,718.37,2.2,605.76,2.44,22.8,6.29,4.96,-184.71,-588.47,10738.08,10532.86,2.34,58.64,540.71
2213,2022/03/27 17:33:19,-185.25,-243.33,-197.0,-150.84,-202.12,-194.48,9.86,9.55,351.19,384.48,766.96,205.35,221.59,11.63,48303.84,17960.69,715.43,2.2,605.73,2.46,22.74,5.37,6.93,-184.71,-588.47,10738.08,10532.86,2.34,58.64,540.68
2214,2022/03/27 17:33:24,-193.14,-233.17,-192.3,-152.19,-198.34,-192.3,9.86,9.54,351.19,384.48,767.13,205.39,221.62,11.63,48936.43,17494.28,723.11,2.2,593.39,2.46,22.78,5.82,5.67,-170.53,-610.21,10897.39,10665.15,2.35,58.37,540.68
2215,2022/03/27 17:33:29,-188.11,-233.34,-191.97,-144.8,-199.35,-187.35,9.86,9.54,351.2,384.42,767.06,205.39,221.59,11.63,48428.48,17771.86,727.41,2.2,594.1,2.44,22.79,5.2,4.71,-170.53,-610.21,10897.39,10665.15,2.35,58.37,540.61
2216,2022/03/27 17:33:34,-192.55,-226.96,-184.08,-140.94,-198.09,-190.54,9.86,9.54,351.26,384.35,766.89,205.35,221.59,11.63,48315.17,17594.36,707.5,2.2,610.72,2.46,22.81,5.11,5.05,-174.39,-619.61,10786.38,10580.89,2.35,58.45,540.67
2217,2022/03/27 17:33:39,-185.5,-229.65,-178.79,-152.27,-196.75,-190.29,9.85,9.54,351.12,384.28,766.65,205.35,221.62,11.63,48679.62,17341.33,708.86,2.2,614.04,2.46,22.75,4.79,4.6,-174.39,-619.61,10786.38,10580.89,2.35,58.45,540.6
2218,2022/03/27 17:33:44,-171.57,-227.8,-181.06,-141.44,-191.63,-187.6,9.86,9.54,351.19,384.28,766.36,205.35,221.65,11.63,47990.39,18651.81,715.23,2.17,605.5,2.49,22.75,5.6,7.72,-171.62,-627.16,10723.18,10502.65,2.35,58.4,540.54
2219,2022/03/27 17:33:49,-186.18,-225.37,-182.73,-145.64,-191.21,-180.38,9.86,9.54,351.19,384.22,765.99,205.35,221.65,11.62,47467.33,17972.02,715.48,2.15,602.43,2.47,22.86,4.97,5.28,-171.62,-627.16,10723.18,10502.65,2.35,58.4,540.54
2220,2022/03/27 17:33:54,-181.64,-227.72,-185.84,-141.7,-191.63,-184.92,9.85,9.54,351.12,384.22,765.69,205.35,221.65,11.63,47720.36,16788.05,708.86,2.12,606.89,2.41,22.77,5.67,6.53,-167.17,-603.75,10924.44,10659.8,2.35,58.67,540.54
2221,2022/03/27 17:33:59,-185.0,-230.07,-186.34,-148.66,-192.72,-188.11,9.85,9.54,351.19,384.22,765.52,205.35,221.65,11.63,47992.28,17346.99,714.17,2.12,609.13,2.34,22.82,5.48,7.28,-167.17,-603.75,10924.44,10659.8,2.35,58.67,540.48
2222,2022/03/27 17:34:04,-183.57,-226.88,-184.41,-152.77,-188.11,-187.01,9.85,9.54,351.06,384.19,765.29,205.35,221.65,11.63,47977.17,17834.17,716.26,2.12,606.41,2.36,22.8,5.81,8.82,-171.45,-617.85,10786.57,10588.82,2.35,58.42,540.45
2223,2022/03/27 17:34:09,-194.23,-227.72,-186.18,-164.69,-196.67,-187.27,9.86,9.54,351.06,384.19,764.92,205.35,221.69,11.63,48656.96,17881.38,714.2,2.15,606.56,2.36,22.8,5.79,6.39,-171.45,-617.85,10786.57,10588.82,2.35,58.42,540.45
2224,2022/03/27 17:34:14,-188.27,-228.47,-196.83,-160.91,-201.45,-193.14,9.86,9.54,351.06,384.19,764.59,205.35,221.69,11.63,48201.88,18564.95,715.2,2.12,605.13,2.36,22.78,5.7,6.81,-178.67,-642.02,10666.62,10484.94,2.36,58.21,540.45
2225,2022/03/27 17:34:19,-183.57,-229.4,-194.9,-152.44,-200.44,-196.41,9.86,9.54,351.12,384.19,764.39,205.35,221.72,11.63,48360.5,17543.38,711.3,2.12,605.78,2.36,22.76,5.9,6.3,-178.67,-642.02,10666.62,10484.94,2.36,58.21,540.38
2226,2022/03/27 17:34:24,-177.95,-226.04,-190.79,-156.63,-197.0,-197.92,9.86,9.54,350.89,384.12,764.16,205.29,221.69,11.63,48709.83,16895.69,713.06,2.12,609.11,2.36,22.01,4.65,4.86,-165.07,-618.68,10936.77,10571.32,2.36,58.55,540.38
2227,2022/03/27 17:34:29,-174.76,-218.91,-185.5,-141.44,-199.02,-193.22,9.86,9.54,351.06,384.05,764.09,205.32,221.72,11.63,48275.52,18340.24,710.34,2.12,608.9,2.39,21.96,6.37,5.65,-165.07,-618.68,10936.77,10571.32,2.36,58.55,540.38
2228,2022/03/27 17:34:34,-177.61,-224.19,-180.97,-142.11,-200.02,-191.55,9.86,9.54,351.02,384.05,764.09,205.32,221.72,11.63,48283.07,19193.75,700.5,2.15,618.9,2.41,22.68,5.4,9.44,-161.38,-607.94,10772.26,10573.15,2.36,58.79,540.38
2229,2022/03/27 17:34:39,-176.52,-232.33,-185.67,-138.0,-205.23,-197.59,9.86,9.54,351.02,384.05,763.92,205.32,221.72,11.63,49259.33,18553.62,710.82,2.17,609.11,2.41,22.41,5.87,4.71,-161.38,-607.94,10772.26,10573.15,2.36,58.79,540.31
2230,2022/03/27 17:34:44,-188.36,-231.66,-187.43,-151.01,-202.46,-201.87,9.85,9.54,350.95,383.99,763.62,205.35,221.72,11.63,48647.52,18700.9,711.85,2.17,614.07,2.44,22.44,5.44,6.18,-168.51,-614.74,10767.1,10564.88,2.36,58.93,540.31
2231,2022/03/27 17:34:49,-184.83,-237.7,-191.63,-154.7,-203.13,-192.22,9.85,9.53,350.89,383.95,763.32,205.32,221.75,11.63,48938.31,17313.0,729.48,2.17,594.07,2.46,22.48,5.85,8.74,-168.51,-614.74,10767.1,10564.88,2.36,58.93,540.31
2232,2022/03/27 17:34:54,-190.37,-233.68,-190.2,-157.89,-203.38,-194.57,9.85,9.53,350.89,383.95,763.15,205.32,221.75,11.63,48220.76,16546.35,712.38,2.17,609.63,2.44,22.42,5.41,11.5,-171.28,-620.11,10875.3,10503.34,2.34,58.87,540.25
2233,2022/03/27 17:34:59,-194.06,-243.5,-194.06,-164.02,-213.7,-196.92,9.85,9.52,350.89,383.89,763.09,205.29,221.79,11.63,49406.62,15415.26,715.08,2.15,607.95,2.44,22.42,5.48,6.4,-171.28,-620.11,10875.3,10503.34,2.34,58.87,540.25
2234,2022/03/27 17:35:04,-191.46,-241.65,-198.18,-167.29,-216.47,-203.3,9.84,9.52,350.89,383.89,763.22,205.29,221.75,11.63,48925.1,18370.45,702.44,2.15,617.09,2.44,22.43,5.31,6.39,-178.25,-621.37,10807.84,10605.84,2.35,59.15,540.18
2235,2022/03/27 17:35:09,-193.39,-238.12,-194.99,-159.32,-217.31,-200.95,9.84,9.52,350.89,383.82,763.32,205.29,221.75,11.63,48184.88,17853.06,714.02,2.15,607.87,2.41,22.47,5.16,6.62,-178.25,-621.37,10807.84,10605.84,2.35,59.15,540.18
2236,2022/03/27 17:35:14,-199.18,-241.15,-200.36,-158.9,-219.66,-204.72,9.83,9.51,350.75,383.75,763.45,205.29,221.75,11.63,47423.89,15558.77,713.67,2.12,606.36,2.39,22.47,5.16,7.56,-177.41,-590.65,10737.18,10576.48,2.35,59.22,540.14
2237,2022/03/27 17:35:19,-191.38,-246.35,-202.12,-166.7,-213.62,-205.48,9.83,9.51,350.89,383.75,763.45,205.32,221.82,11.63,49689.86,17745.42,719.53,2.1,597.95,2.44,22.42,5.65,6.86,-177.41,-590.65,10737.18,10576.48,2.35,59.22,540.08
2238,2022/03/27 17:35:24,-197.34,-234.6,-201.37,-155.71,-212.36,-209.09,9.83,9.51,350.82,383.69,763.45,205.29,221.79,11.63,48320.84,16975.0,721.02,2.1,597.6,2.44,22.51,5.51,11.25,-173.88,-561.7,10874.42,10532.63,2.35,58.94,540.02
2239,2022/03/27 17:35:29,-202.12,-247.86,-206.15,-167.54,-223.44,-211.77,9.83,9.51,350.81,383.68,763.31,205.29,221.82,11.63,47365.36,16195.12,716.54,2.1,605.73,2.44,22.38,5.22,7.58,-173.88,-561.7,10874.42,10532.63,2.35,58.94,539.95
2240,2022/03/27 17:35:34,-204.81,-248.78,-206.74,-166.29,-222.09,-208.58,9.83,9.51,350.72,383.65,763.21,205.25,221.82,11.63,48851.45,16349.97,716.81,2.1,602.26,2.44,22.43,5.24,7.94,-188.91,-537.7,10928.9,10800.23,2.36,58.84,539.95
2241,2022/03/27 17:35:39,-195.91,-250.46,-207.32,-166.79,-213.7,-208.5,9.83,9.51,350.75,383.65,763.15,205.25,221.79,11.63,48558.77,17313.0,718.43,2.07,602.56,2.39,22.46,6.09,6.27,-188.91,-537.7,10928.9,10800.23,2.36,58.84,539.95
2242,2022/03/27 17:35:44,-201.95,-247.86,-214.29,-165.53,-219.91,-214.79,9.83,9.51,350.71,383.58,762.98,205.25,221.82,11.63,47937.51,17609.46,709.79,2.07,615.95,2.39,22.47,5.6,4.94,-177.66,-529.89,10780.67,10621.13,2.37,58.74,539.91
2243,2022/03/27 17:35:49,-206.74,-251.64,-212.28,-173.08,-236.45,-216.72,9.83,9.51,350.75,383.58,762.75,205.25,221.85,11.63,48571.98,17484.84,716.08,2.07,606.41,2.39,22.45,5.29,5.29,-177.66,-529.89,10780.67,10621.13,2.37,58.74,539.85
2244,2022/03/27 17:35:54,-211.69,-250.13,-206.23,-177.95,-223.19,-215.63,9.83,9.51,350.65,383.52,762.44,205.25,221.85,11.63,48524.78,17677.45,714.8,2.07,608.43,2.36,22.45,5.49,6.9,-189.66,-533.42,10859.62,10576.57,2.38,59.04,539.72
2245,2022/03/27 17:35:59,-219.41,-253.23,-210.43,-182.73,-226.21,-216.64,9.83,9.5,350.65,383.45,761.94,205.22,221.82,11.62,48673.95,17286.56,716.44,2.1,604.42,2.36,22.47,5.62,5.42,-189.66,-533.42,10859.62,10576.57,2.38,59.04,539.66
2246,2022/03/27 17:36:04,-209.76,-251.89,-205.31,-172.83,-217.4,-211.6,9.83,9.5,350.58,383.45,761.54,205.25,221.82,11.63,48730.61,16674.75,714.22,2.1,609.21,2.39,22.49,6.1,11.19,-202.84,-559.52,10843.28,10699.18,2.37,59.6,539.65
2247,2022/03/27 17:36:09,-219.49,-249.03,-209.59,-174.68,-216.81,-209.34,9.82,9.49,350.58,383.35,761.18,205.22,221.89,11.63,48909.99,16485.92,711.8,2.12,602.11,2.39,22.45,4.9,4.9,-202.84,-559.52,10843.28,10699.18,2.37,59.6,539.62
2248,2022/03/27 17:36:14,-214.12,-251.22,-208.42,-166.96,-219.41,-210.43,9.82,9.49,350.52,383.35,760.94,205.22,221.92,11.63,48772.14,17269.57,725.25,2.1,602.28,2.41,22.5,4.96,4.53,-208.13,-562.54,10765.88,10643.33,2.36,59.58,539.62
2249,2022/03/27 17:36:19,-211.6,-250.21,-214.21,-165.03,-222.6,-215.47,9.81,9.48,350.48,383.29,760.88,205.22,221.89,11.63,50071.3,17752.97,722.1,2.1,602.76,2.39,22.45,5.32,5.86,-208.13,-562.54,10765.88,10643.33,2.36,59.58,539.56
2250,2022/03/27 17:36:24,-199.94,-248.36,-203.13,-167.38,-211.18,-206.32,9.8,9.47,350.48,383.29,760.88,205.22,221.92,11.63,48139.56,15917.54,707.15,2.12,612.38,2.39,22.48,5.69,5.1,-200.32,-578.74,10866.84,10532.28,2.37,59.99,539.43
2251,2022/03/27 17:36:29,-200.69,-241.73,-199.86,-158.4,-204.14,-207.07,9.79,9.47,350.51,383.22,760.77,205.19,221.89,11.63,47890.3,18264.71,710.39,2.15,602.66,2.41,22.47,5.47,5.81,-200.32,-578.74,10866.84,10532.28,2.37,59.99,539.39
2252,2022/03/27 17:36:34,-191.21,-236.78,-196.83,-155.12,-204.72,-204.05,9.79,9.46,350.42,383.22,760.61,205.19,221.92,11.63,48859.01,17735.98,722.73,2.12,597.57,2.44,22.48,5.78,5.76,-184.21,-586.21,10823.47,10673.61,2.37,59.77,539.39
2253,2022/03/27 17:36:39,-198.51,-239.89,-195.74,-164.02,-218.23,-207.58,9.79,9.46,350.42,383.15,760.34,205.19,221.92,11.63,48309.51,16555.79,710.39,2.1,609.08,2.44,22.5,5.23,6.29,-184.21,-586.21,10823.47,10673.61,2.37,59.77,539.27
2254,2022/03/27 17:36:44,-200.36,-246.1,-207.07,-166.7,-222.09,-213.37,9.79,9.46,350.35,383.12,760.08,205.15,221.92,11.63,48859.01,15702.28,718.58,2.07,608.95,2.41,22.37,5.91,7.51,-186.39,-596.36,10735.88,10578.1,2.37,59.49,539.2
2255,2022/03/27 17:36:49,-193.64,-248.78,-206.23,-167.29,-222.85,-212.61,9.79,9.46,350.35,383.06,759.81,205.15,221.99,11.63,48581.43,17299.78,724.12,2.1,602.74,2.41,22.44,5.73,6.84,-186.39,-596.36,10735.88,10578.1,2.37,59.49,539.14
2256,2022/03/27 17:36:54,-199.18,-249.79,-203.97,-163.6,-216.22,-211.6,9.78,9.45,350.42,383.06,759.71,205.15,221.96,11.63,48277.41,15675.84,720.97,2.15,597.55,2.41,22.48,5.34,5.12,-187.14,-591.74,10841.33,10504.04,2.38,59.83,539.1
2257,2022/03/27 17:36:59,-194.9,-243.75,-202.79,-159.91,-216.64,-205.06,9.78,9.45,350.35,382.99,759.55,205.15,221.96,11.63,48177.33,16181.91,729.3,2.15,590.8,2.39,22.44,5.49,5.96,-187.14,-591.74,10841.33,10504.04,2.38,59.83,538.98
2258,2022/03/27 17:37:04,-192.72,-246.69,-203.46,-161.17,-216.72,-207.32,9.78,9.44,350.35,382.93,759.55,205.15,221.99,11.63,47958.29,15132.01,721.5,2.12,602.11,2.39,22.44,5.96,5.36,-177.07,-565.81,10813.05,10656.42,2.38,59.88,538.98
2259,2022/03/27 17:37:09,-201.62,-253.4,-202.62,-158.48,-218.4,-206.07,9.77,9.44,350.35,382.89,759.64,205.09,221.96,11.63,48908.1,16720.07,722.68,2.12,605.73,2.39,22.44,5.42,5.23,-177.07,-565.81,10813.05,10656.42,2.38,59.88,538.88
2260,2022/03/27 17:37:14,-207.58,-261.12,-207.07,-183.24,-229.31,-206.9,9.77,9.44,350.28,382.89,759.78,205.12,221.99,11.63,48154.67,16440.61,712.01,2.1,617.11,2.41,22.48,5.7,5.86,-190.92,-549.61,10782.79,10646.96,2.38,59.86,538.88
2261,2022/03/27 17:37:19,-207.66,-255.08,-209.17,-182.82,-219.91,-211.35,9.76,9.43,350.22,382.89,759.81,205.09,222.02,11.63,47948.84,16686.08,714.9,2.12,610.21,2.41,22.43,5.23,5.72,-190.92,-549.61,10782.79,10646.96,2.38,59.86,538.82
